Initials-Bdr,Location,year,mo,day,time,Band Status,Band Number,Tarsus / Condition,Band Size,Species,Sex,Age,Removed band num,GorColor,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth / P10 Shape,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat,CPBreed,Gorget/head molt,Body Molt,Primary Molt,Secondary Molt,Tail Molt,Weight,Feather collected,Photo(s) taken,Sample Collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
SMW,SWRS1,2021,6,28,8:23,R,M66744,1,,BCHU,M,1,,V,99,,,,,,,,,,42.5,18.7,N,0,,F,L,L,F,F,2.74,,,,,,,,,
SMW,HC,2021,5,29,7:51,R,M66802,1,,BBLH,M,1,,,,,,,,,,,,,0,0,,,,,,,,,,,Y,,,,,,,"RELEASED DUE TO INJURY/ILLNESS
BLEEDING PIN FEATHERS L WING
GROWTH ON BEAK"
SMW,HC,2021,6,12,8:14,R,M66806,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.4,N,P,,1,F,L,F,L,3.3,,,,,,,,,
GS,HC,2021,4,3,10:24,R,M66807,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.1,N,0,,F,F,F,F,F,3.24,,,,,,,,,
SMW,HC,2021,4,3,9:38,R,M66836,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,22.2,N,0,,F,F,F,F,F,3.52,,,,,,,,,
GS,HC,2021,7,10,9:46,R,M66836,1,,BBLH,M,1,,B,99,,,,,,,,,,50,21.1,N,0,,F,F,L,F,L,3.6,,,,,,,,,
SMW,HC,2021,3,20,8:43,R,M66838,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,21,N,T,,1,F,F,F,F,3.28,,,,,,,,,
SMW,HC,2021,3,20,8:22,R,M66842,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21,N,T,,F,F,F,F,F,3.32,,,,2,10:39,12:34,,,
SMW,HC,2021,4,3,7:57,R,M66842,1,,BBLH,M,1,,B,99,,,,,,,,,,52,20.6,N,P,,F,F,L,F,F,3.29,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,10:20,R,M66842,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.7,N,0,,L,L,M,F,L,3.49,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,3,20,7:51,R,M66848,1,,BBLH,M,1,,B,99,,,,,,,,,,53,22.7,N,0,,1,F,F,F,F,3.58,,,,,,,,,
SMW,HC,2021,6,12,6:09,R,M66848,1,,BBLH,M,1,,B,95,,,,,,,,,,0,22.3,N,0,,3,2,0,2,4,3.49,,,,,,,,,
SMW,SWRS1,2021,5,17,6:11,R,M66879,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,47,20.8,WN,1,5,L,F,F,F,L,3.56,,,,1,9:03,,,,
SMW,HC,2021,6,12,10:16,R,M66893,1,,BBLH,F,1,,,,,,,,,,,,,50,23,N,P,5,L,L,2,F,M,3.59,,,,,,,,,
GS,HC,2021,7,10,10:48,R,M66893,1,,BBLH,F,1,,,,,,,,,,,,,0,,N,0,2,,,,,,,,,,1,11:07,,,,"ESCAPED, SECOND TIME TRAPPED RELEASED DUE TO HEAT"
GS,HC,2021,7,10,8:37,R,M66896,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,46,19.9,N,1,9,1,1,L,F,L,3.84,,,,,,,,,
SMW,HC,2021,8,8,10:42,R,M66896,1,,BCHU,F,1,,LS,,,0,N,U,E,,,P,,47,21.5,N,0,2,1,L,M,L,M,3.38,,,,,,,,,
SMW,HC,2021,6,12,5:42,R,M66897,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,45,20.9,N,0,2,F,F,F,F,L,3.12,,,,1,8:03,,,,
SMW,HC,2021,6,26,9:16,R,M66899,1,,BBLH,F,1,,,,,,,,,,,,,52,22.3,N,T,5,L,L,6,1,M,3.38,,,,,,,,,
GS,HC,2021,3,20,11:51,R,M66908,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,17.8,N,0,,F,F,L,F,L,4.09,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,3,20,8:41,R,M66980,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,18.6,N,0,,F,F,F,F,F,4.13,,,,1,12:15,,,,
ML,SWRS1,2021,5,3,6:21,R,M66995,1,,BCHU,F,1,,,,,,,U,E,,,P,,45.5,20.6,N,,7,F,F,F,F,F,3.49,,,,,,,,,
SMW,HC,2021,3,20,7:57,R,M67012,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,20.9,N,0,,F,F,F,F,L,3.18,,,,,,,,,
SMW,HC,2021,5,29,6:18,R,M67014,1,,BBLH,M,1,,,,,,,,,,,,,51,0,,,,,,,,,,,,,,,,,,ESCAPED
SMW,HC,2021,4,3,8:07,R,M67020,1,,BBLH,M,1,,B,99,,,,,,,,,,53.5,22.5,N,T,,F,F,F,F,F,3.53,,,,,,,,,
GS,HC,2021,7,10,9:07,R,M67020,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.6,N,0,,1,F,L,F,F,3.21,,,,,,,,,
SMW,HC,2021,4,3,7:32,R,M67022,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21,PH,T,,F,F,F,F,F,3.03,,,,,,,,,
SMW,HC,2021,6,12,7:41,R,M67022,1,,BBLH,M,1,,B,99,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,ESCAPE
SMW,HC,2021,6,26,10:14,R,M67022,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21,N,0,,F,F,L,F,L,2.95,,,,,,,,,
SMW,HC,2021,6,26,6:28,R,M67027,1,,BBLH,F,1,,,,,,,,,,,,,50.5,23.4,N,0,2,1,1,5,1,M,3.32,,,,,,,,,
SMW,HC,2021,6,12,8:43,R,M67055,1,,BCHU,M,1,,V,99,,,,,,,,,,42,19.1,N,0,,F,1,L,F,F,2.95,,,,,,,,,
SMW,SWRS1,2021,4,19,6:48,1,M67143,K,N,RIHU,F,1,,,,,,,,,G,,,,66,30.1,PN,0,2,L,L,F,F,L,6.58,,,,,,,,,
ML,SWRS1,2021,4,19,7:05,1,M67144,L,N,RIHU,M,1,,GP,99,85,,,,,,,,,72,27.9,N,0,,L,F,M,F,L,7.71,,,,,,,,,
ML,SWRS1,2021,5,3,6:13,1,M67145,L,N,RIHU,M,1,,GP,99,99,,,,,,,,,72,25.5,N,0,,F,F,F,F,F,7.69,,,,,,,,,
ML,SWRS1,2021,5,3,6:26,1,M67146,L,N,RIHU,M,1,,GP,99,99,,,,,,,,,72,26.7,N,P,,F,F,F,F,F,7.94,,,,,,,,,
ML,SWRS1,2021,5,3,6:41,1,M67147,K,N,RIHU,F,1,,,,,,,,,,G,,,68,31.4,PU,0,5,1,1,L,F,L,6.85,,,,,,,,,
ML,SWRS1,2021,5,3,6:47,1,M67148,J,N,RIHU,F,1,,,,,,,,,,G,,,67.5,30.9,WU,0,5,2,1,F,F,L,7.09,,,,,,,,,
ML,SWRS1,2021,5,3,7:19,1,M67149,K,N,BTMG,M,1,,B,99,,,,,,W,,,,74.5,23.5,N,0,,F,F,F,F,F,7.55,,,,,,,,,
ML,SWRS1,2021,5,3,7:43,1,M67150,J,N,RIHU,F,1,,,,,,,,,,G,,,69,28.8,GX,0,5,F,F,F,F,F,6.97,,,,,,,,,
ML,SWRS1,2021,5,3,8:14,1,M67151,J,N,RIHU,F,1,,,,,,,,,G,,,,68,29,N,0,5,F,1,F,F,L,6.46,,,,,,,,,
SMW,SWRS1,2021,5,17,5:50,1,M67154,K,N,RIHU,F,1,,MS,,,,,,,G,,,,68,31.1,PUH,P,5,1,F,F,F,L,7.07,,,,,,,,,NC
SMW,SWRS1,2021,5,17,6:05,1,M67155,J,N,RIHU,F,1,,MS,,,,,,,G,,,,70,29.9,PU,0,2,3,2,F,F,L,6.93,,,,,,,,,
SMW,SWRS1,2021,5,17,6:30,1,M67156,K,N,RIHU,F,1,,MS,,,,,,,G,,,,68.5,30.9,N,0,2,L,F,L,F,L,6.69,,,,,,,,,
SMW,SWRS1,2021,5,17,6:43,1,M67157,L,N,BTMG,M,1,,B,99,,,,,,,W,,,75.5,22.7,N,0,,F,F,F,F,L,8.25,,,,,,,,,
SMW,SWRS1,2021,5,17,6:56,5,M67158,J,L,RIHU,M,1,K39950,GP,95,80,,,,,,,O,,73.5,27.4,N,0,,L,F,L,F,F,7.53,,,,,,,,,OVERLAP BAND TRAINING WORKSHOP 9/9/2017 HY
SMW,SWRS1,2021,5,17,7:47,1,M67159,K,N,RIHU,F,1,,,,,,,,,G,,,,66.5,29.8,N,P,2,1,1,L,L,M,6.97,,,,,,,,,
SMW,SWRS1,2021,5,17,7:50,1,M67160,J,N,RIHU,F,1,,,,,,,,,G,,,,70.5,29.2,,0,5,F,F,F,F,L,7.08,,,,,,,,,TIME WAS 8.12
ML,SWRS1,2021,4,19,7:16,1,M67175,L,O,BTMG,M,1,,B,35,,,,,,B,A,,,77,23.9,N,P,,1,1,L,L,M,7.52,,,,,,,,,SY LIKELY
ML,SWRS1,2021,4,19,7:23,1,M67176,L,O,BTMG,M,1,,B,99,,,,,,,W,,,78,23.6,N,0,,F,F,F,F,F,7.69,,,,,,,,,
ML,SWRS1,2021,4,19,7:41,1,M67177,L,O,BTMG,M,1,,B,99,,,,,,,A,,,74,23.6,N,0,,F,F,F,F,L,7.75,,,,,,,,,
ML,SWRS1,2021,4,19,8:17,1,M67178,M,O,BTMG,F,1,,,,,,,,,B,,,,69.5,27.2,PN,P,7,F,F,F,F,F,6.84,,,,,,,,,
ML,SWRS1,2021,4,19,8:43,1,M67179,L,O,BTMG,M,1,,B,50,,,,,,,A,,,74.5,22,N,0,,2,1,L,L,R,7.78,,,,,,,,,SY LIKELY
SMW,SWRS1,2021,5,17,7:10,1,M67180,M,O,BTMG,F,1,,,,,,,,,B,,,,71.5,26.6,YUL,0,7,L,F,L,F,M,6.77,,,,,,,,,
GS,SWRS1,2021,5,31,5:55,R,M67181,1,,BTMG,M,1,,B,99,,,,,,,W,,,77,23.8,YNL,0,,F,F,L,L,L,7.84,,,,,,,,,HY 9/8/19
SMW,SWRS1,2021,5,17,8:49,1,M67199,M,O,BTMG,F,1,,,,,,,,,B,W,,,70,27,N,T,5,2,1,F,F,L,6.44,,,,1,10:48,,,,
GS,SWRS1,2021,5,31,6:36,1,M67200,M,O,BTMG,M,1,,B,85,,,,,,B,,,,77,21.3,N,0,,3,2,M,M,R,7.45,,,,,,,,,
GS,SWRS1,2021,5,31,5:46,1,M67230,L,N,RIHU,M,1,,GP,85,50,,,,,,,,,72,28,N,0,,3,1,F,F,F,8.34,,,,,,,,,
SMW,HC,2021,4,16,7:50,R,M67236,1,,COHU,M,1,,P,99,99,,,,,,,,,44,17.3,N,0,,F,L,L,L,M,3.07,,,,,,,,,
SMW,HC,2021,3,20,8:49,R,M67383,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21,N,T,,1,F,F,F,F,3.72,,,,,,,,,
SMW,HC,2021,4,3,7:42,R,M67390,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.9,N,0,,F,F,F,F,F,3.26,,,,,,,,,
GS,HC,2021,7,10,6:51,R,M67390,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,21.2,N,0,,L,F,1,F,L,3.42,,,,,,,,,
SMW,HC,2021,4,3,7:40,R,M67395,1,,BBLH,M,1,,B,99,,,,,,,,,,51,19.8,N,0,,F,F,F,F,F,3.19,,,,,,,,,
SMW,HC,2021,5,29,8:14,R,M67395,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.4,N,0,,F,F,L,F,L,3.04,,,,,,,,,
SMW,HC,2021,6,26,10:47,R,M67395,1,,BBLH,M,1,,B,99,,,,,,,,,,51,20.6,N,0,,L,L,L,L,L,3.06,,,,,,,,,
GS,HC,2021,7,10,8:49,R,M67419,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,47,19,N,0,8,1,1,F,F,F,2.65,,,,1,11:11,,,,
SMW,HC,2021,8,8,10:16,R,M67430,1,,BBLH,F,1,,,,,,,,,,,,,50,21.5,N,P,2,L,M,6,L,M,2.87,,,,,,,,,
SMW,HC,2021,4,3,7:36,R,M67431,5,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.6,N,0,,L,L,F,F,F,3.22,,,,,,,,,
SMW,HC,2021,4,16,9:05,R,M67431,1,,BBLH,M,1,,B,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESCAPED
SMW,HC,2021,6,26,9:43,R,M67431,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.4,N,0,,L,L,L,L,L,3.11,,,,,,,,,
GS,HC,2021,7,10,6:21,R,M67431,1,,BBLH,M,1,,B,99,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,ESCAPED
SMW,HC,2021,4,16,8:31,R,M67457,1,,BBLH,F,1,,,,,,,,,,,,,50.5,21.8,N,T,5,,,,,,,,,,1,9:52,,,,ESCAPED
SMW,HC,2021,6,26,9:02,R,M67457,1,,BBLH,F,1,,,,,,,,,,,,,50,21.9,N,0,2,1,L,7,L,M,3.23,,,,,,,,,
SMW,HC,2021,5,29,7:38,R,M67463,1,,BBLH,F,1,,,,,,,,,,,,,51,21.5,N,0,5,M,L,F,F,L,3.04,,,,,,,,,
GS,HC,2021,7,10,10:03,R,M67470,1,,BBLH,F,1,,,,,,,,,,,,,49,21.1,N,0,2,L,F,L,F,L,3.56,,,,,,,,,
SMW,HC,2021,4,16,9:07,R,M67552,1,,BBLH,F,1,,,,,,,,,,,,,50.5,22.1,"PUY,YT",1,7,F,F,L,F,L,3.96,,,,,,,,,
SMW,HC,2021,6,12,7:47,R,M67552,1,,BBLH,F,1,,,,,,,,,,,,,50,22.7,N,0,2,1,M,5,1,M,3.21,,,,,,,,,
SMW,HC,2021,10,2,10:02,R,M67552,1,,BBLH,F,1,,,,,,,,,,,,,50,22.4,N,T,2,F,F,8,2,1,3.95,,,,,,,,,NECTOR CROP
SMW,HC,2021,6,12,10:18,R,M67557,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,47,20.5,N,0,2,1,1,F,F,L,3.4,,,,,,,,,
SMW,HC,2021,4,16,7:56,R,M67561,1,,BBLH,F,1,,,,,,,,,,,,,52.5,23.1,PH,0,7,L,F,F,F,L,4,,,,,,,,,
GS,HC,2021,7,10,9:49,R,M67574,1,,BBLH,F,1,,,,,,,,,,,,,50,23.1,N,0,8,1,F,L,F,M,3.92,,,,,,,,,
SMW,HC,2021,9,21,10:39,R,M67574,1,,BBLH,F,1,,NS,,,,,,,,,,,0,24,N,1,2,1,F,0,3,F,3.73,,,,,,,,,
GS,HC,2021,4,3,10:42,R,M67592,1,,BBLH,F,1,,,,,,,,,,,,,50,21,GX,1,2,L,F,F,F,L,3.21,,,,,,,,,
SMW,HC,2021,5,1,8:52,R,M67604,1,,BBLH,F,1,,,,,,,,,,,,,51,22.8,YU,P,5,F,F,F,F,L,3.19,,,,,,,,,
SMW,HC,2021,4,3,8:09,R,M67605,1,,BBLH,M,1,,B,97,,,,,,,,,,52.5,20.5,N,1,,F,F,F,F,F,3.24,,,,,,,,,
SMW,HC,2021,8,8,6:48,R,M67620,1,,BBLH,M,1,,B,90,,,,,,,,,,51,20.6,N,0,,2,2,8,1,4,3.53,,,,1,7:51,,,,
SMW,HC,2021,6,12,6:07,R,M67621,1,,BBLH,M,1,,B,95,,,,,,,,,,51,21.8,N,0,,2,2,6,L,L,3.34,,,,,,,,,
SMW,HC,2021,4,3,7:51,R,M67716,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.3,N,0,,F,L,L,F,L,3.11,,,,2,10:12,11:13,,,
SMW,HC,2021,4,16,6:52,R,M68421,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,F,F,F,F,3.31,,,,1,9:26,,,,WHITE ON TIPS OF P8 P10
SMW,HC,2021,4,16,8:26,R,M68452,1,,BBLH,F,1,,,,,,,,,,,,,49,21.8,YT,0,7,L,L,L,F,L,3.75,,,,,,,,,NC
SMW,HC,2021,5,29,7:20,R,M68452,1,,BBLH,F,1,,,,,,,,,,,,,49,21.7,YT,0,2,1,L,L,L,M,3.07,,,,1,10:09,,,,
GS,HC,2021,7,10,9:25,R,M68671,1,,BBLH,M,1,,B,80,,,,,,,,,,50,20.3,N,0,,2,2,5,F,F,3.25,,,,,,,,,
SMW,HC,2021,4,16,9:29,R,M68734,1,,ANHU,M,1,,R,98,97,,,,,,,,,49,18.1,N,,,F,F,F,F,L,4.08,,,,,,,,,
SMW,HC,2021,4,3,8:48,R,M68828,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.7,N,0,,F,L,F,F,L,3.08,,,,,,,,,
SMW,HC,2021,6,12,7:54,R,M68828,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,22.8,N,P,,1,M,L,L,L,2.92,,,,,,,,,NECTAR IN CROP
GS,HC,2021,7,10,8:19,R,M68828,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.5,N,0,,F,F,F,F,L,2.93,,,,,,,,,
SMW,HC,2021,6,12,8:16,R,M68829,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.8,N,P,,L,L,L,F,L,2.98,,,,1,8:44,,,,
SMW,HC,2021,4,16,8:07,R,M68832,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,F,F,F,F,3.3,,,,,,,,,
GS,HC,2021,7,10,10:49,R,M68832,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22,N,0,,F,F,F,F,F,3.19,,,,,,,,,
SMW,HC,2021,4,16,8:18,R,M68838,1,,BBLH,M,1,,B,99,,,,,,,,,,,,YN,P,,F,F,L,F,L,3.25,,,,3,9:04,9:45,10:24,,
SMW,HC,2021,6,12,6:59,R,M68839,1,,BBLH,M,1,,B,99,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,ESCAPE
GS,HC,2021,4,3,10:16,R,M68841,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,21,N,0,,L,F,M,F,F,3.09,,,,1,10:54,,,,
SMW,HC,2021,4,16,6:45,R,M68841,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,T,,F,L,F,F,L,3.25,,,,,,,,,
SMW,HC,2021,6,12,8:05,R,M68841,1,,BBLH,M,1,,B,99,,,,,,,,,,50,22,N,0,,2,3,2,L,M,3.26,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,16,6:58,R,M68882,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,L,L,F,F,F,3.24,,,,,,,,,
SMW,HC,2021,6,12,10:14,R,M68884,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21,N,P,,L,L,L,L,L,3.35,,,,,,,,,
SMW,HC,2021,4,16,6:18,R,M68889,1,,BBLH,M,1,,B,99,,,,,,,,,,,,,P,,F,F,F,F,F,3.29,,,,,,,,,
SMW,HC,2021,6,12,10:12,R,M68889,1,,BBLH,M,1,,B,98,,,,,,,,,,49,21.4,N,P,,1,M,L,F,L,3.08,,,,,,,,,
SMW,HC,2021,4,16,8:28,R,M68890,1,,BBLH,F,1,,,,,,,,,,,,,50,22,N,0,5,F,L,F,F,L,3.36,,,,,,,,,
SMW,HC,2021,6,26,9:06,R,M68890,1,,BBLH,F,1,,,,,,,,,,,,,50,21.9,N,0,2,1,L,2,L,M,2.95,,,,,,,,,
SMW,HC,2021,4,3,8:52,R,M68891,1,,BBLH,M,1,,B,99,,,,,,,,,,51,20,N,0,,F,F,L,F,L,3.08,,,,2,10:17,11:28,,,
SMW,HC,2021,4,16,8:53,R,M68891,1,,BBLH,M,1,,,,,,,,,,,,,,,N,0,,F,F,L,F,L,3.15,,,,,,,,,
SMW,HC,2021,5,29,7:33,R,M68891,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,20.9,N,0,,L,L,M,L,M,3.08,,,,,,,,,
SMW,HC,2021,6,12,6:23,R,M68891,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.2,N,0,,1,L,R,L,M,3.07,,,,,,,,,
SMW,HC,2021,4,16,8:50,R,M68895,1,,BCHU,M,1,,V,99,,,,,,,,,,43,19.7,GX,0,,F,F,F,F,F,3.04,,,,,,,,,
SMW,HC,2021,5,29,8:17,R,M68897,1,,BBLH,M,1,,B,99,,,,,,,,,,49,20.3,N,0,,L,L,L,L,L,3.15,,,,1,9:00,,,,
SMW,HC,2021,4,16,9:11,R,M68900,1,,BBLH,M,1,,B,99,,,,,,,,,,50,18.9,WN,0,,F,F,F,F,L,2.89,,,,,,,,,
SMW,HC,2021,5,1,10:33,R,M68918,1,,BCHU,M,1,,V,99,,,,,,,,,,42,19.4,WU,P,,F,F,F,F,F,2.99,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,26,10:30,R,M68918,1,,BCHU,M,1,,V,99,,,,,,,,,,42.5,19.3,N,1,,3,3,M,F,M,3.51,,,,,,,,,NC
SMW,HC,2021,4,16,10:15,R,M68921,1,,BCHU,F,1,,V,99,,,,,,,,,,41,18.9,N,0,,F,F,,F,,3.04,,,,,,,,,
SMW,HC,2021,4,16,8:58,R,M68931,1,,BCHU,M,1,,,,,,,,,,,,,41.5,19,"YT,GX",P,,F,F,L,F,F,2.96,,,,,,,,,
SMW,HC,2021,3,20,8:58,R,M68969,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,18.5,N,0,,F,F,F,F,F,4.11,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,4,3,9:25,R,M68993,1,,ANHU,F,1,,R,12,,,,E,E,,,R,,49.5,19.4,N,0,5,L,F,L,F,L,3.73,,,,,,,,,
SMW,HC,2021,3,20,10:13,R,M69002,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,18.1,N,P,,F,F,F,F,F,4.23,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,26,7:36,R,M69005,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.2,N,0,,L,L,L,L,L,3.02,,,,,,,,,
GS,HC,2021,7,10,7:38,R,M69008,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,45,20,N,0,8,1,1,M,L,M,3.76,,,,1,10:25,,,,
SMW,HC,2021,5,29,6:04,R,M69010,1,,BBLH,F,1,,,,,,,,,,,,,49,21.3,N,0,2,L,L,1,L,M,3.16,,,,,,,,,
SMW,HC,2021,6,26,8:15,R,M69010,1,,BBLH,F,1,,,,,,,,,,,,,49.5,21.8,N,1,2,L,M,5,L,M,3.46,,,,,,,,,NC
SMW,HC,2021,9,21,10:46,R,M69010,1,,BBLH,F,1,,NS,,,,,,,,,,,0,22,N,T,2,1,L,0,3,2,3.02,,,,,,,,,
SMW,HC,2021,4,16,6:28,R,M69011,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,L,F,F,L,3.25,,,,,,,,,
SMW,HC,2021,5,29,7:31,R,M69011,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.4,N,0,,3,3,1,F,L,3.35,,,,,,,,,
GS,HC,2021,7,10,7:54,R,M69013,1,,BBLH,F,1,,,,,,,,,,,,,49,19.6,N,0,5,L,F,5,F,L,3.91,,,,,,,,,
SMW,HC,2021,3,20,8:19,R,M69014,1,,ANHU,M,1,,R,99,99,,,,,,,,,50,18.9,N,P,,F,F,F,F,F,4.29,,,,3,9:43,11:00,12:08,,NECTAR IN CROP
GS,HC,2021,4,3,10:03,R,M69014,1,,ANHU,M,1,,R,99,99,,,,,,,,,49,16.9,WH,T,,F,F,F,F,L,4.23,,,,,,,,,
SMW,HC,2021,8,8,8:59,R,M69014,1,,ANHU,M,1,,R,90,99,,,,,,,,,50.5,19.7,N,0,,1,1,F,F,F,4.32,,,,,,,,,
SMW,HC,2021,6,12,8:09,R,M69019,1,,BBLH,F,1,,,,,,,,,,,,,50.5,21.8,N,0,5,2,2,3,F,L,3.32,,,,1,8:59,,,,"BUMP ON BEAKS 8 MM FROM BASE ON RIGHT SIDE, 2X2"
SMW,HC,2021,8,8,9:38,R,M69019,1,,BBLH,F,1,,,,,,,,,,,,,52,21.6,N,0,8,F,L,7,F,M,3.72,,,,,,,,,
SMW,HC,2021,10,2,7:13,R,M69019,1,,BBLH,F,1,,,,,,,,,,,,,0,0,,,,,,,,,3.27,,,,,,,,,DEAD /? CAUSE
SMW,HC,2021,6,26,7:13,R,M69021,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,20.5,N,0,,1,1,3,L,L,3.19,,,,,,,,,
SMW,HC,2021,4,3,7:05,R,M69024,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.3,N,0,,F,L,L,F,F,3.49,,,,,,,,,
SMW,HC,2021,6,26,10:01,R,M69024,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.8,N,0,,1,M,M,L,M,3.42,,,,,,,,,
SMW,HC,2021,5,1,7:29,R,M69027,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.7,N,0,,L,L,F,F,L,3.01,,,,,,,,,
SMW,HC,2021,4,3,9:32,R,M69029,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,20.8,N,T,,L,L,F,F,L,3.21,,,,,,,,,
SMW,HC,2021,5,1,8:28,R,M69029,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.6,N,T,,L,F,L,F,M,3.21,,,,,,,,,
SMW,HC,2021,5,29,8:47,R,M69029,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.7,N,0,,L,L,L,L,M,3.16,,,,,,,,,
SMW,HC,2021,6,26,8:48,R,M69029,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.7,N,0,,L,L,M,L,M,3.07,,,,,,,,,
SMW,HC,2021,8,8,8:09,R,M69030,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,19.5,N,0,,F,F,F,F,F,4.25,,,,,,,,,
SMW,HC,2021,4,3,8:22,R,M69031,1,,BBLH,F,1,,,,,,,,,,,,,49.5,22.5,N,0,2,L,F,F,F,L,3.28,,,,,,,,,
GS,HC,2021,7,10,7:44,R,M69031,1,,BBLH,F,1,,,,,,,,,,,,,48,21.8,N,0,7,L,F,L,F,L,3.5,,,,,,,,,
SMW,HC,2021,4,16,9:26,R,M69032,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,21.4,GX,T,,L,L,F,F,F,3.46,,,,,,,,,
GS,HC,2021,3,20,10:25,R,M69033,1,,ANHU,M,1,,R,99,95,,,,,,,,,50,18.3,WU,T,,F,F,F,F,F,4.37,,,,1,11:27,12:28,,,NECTAR IN CROP
SMW,HC,2021,8,8,7:43,R,M69033,1,,ANHU,M,1,,R,90,95,,,,,,,,,50,19.5,N,0,,2,F,F,F,F,4.38,,,,,,,,,
SMW,HC,2021,4,16,6:20,R,M69035,1,,BBLH,M,1,,,99,,,,,,,,,,,,,,,F,F,L,F,F,3.16,,Y,,2,9:37,10:44,,,DISEASED FEET. BLEEDS EASILY.  PHOTOS TAKEN.
SMW,HC,2021,5,1,6:08,R,M69035,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21.6,N,0,,F,F,F,F,F,3.16,,,,,,,,,
SMW,HC,2021,5,29,9:59,R,M69035,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21,WT,0,,F,F,F,F,L,3.16,,Y,,,,,,,AVIAN POX LIKE LESION ON BOTH FEET
SMW,HC,2021,3,20,9:03,R,M69038,1,,BBLH,M,1,,B,99,,,,,,,,,,50,21.4,N,1,,F,F,F,F,F,3.34,,,,1,11:07,,,,NECTAR IN CROP
SMW,HC,2021,6,26,9:54,R,M69038,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.8,N,0,,F,F,L,F,L,3.12,,,,,,,,,
