"site_name","calendar_date","ndvi","year","month"
"ws130",2009-05-25,0.4688,2009,5
"ws130",2009-06-10,0.5089,2009,6
"ws130",2009-06-26,0.6231,2009,6
"ws130",2009-07-12,0.7324,2009,7
"ws130",2009-07-28,0.6841,2009,7
"ws130",2009-08-13,0.678,2009,8
"ws130",2009-08-29,0.7155,2009,8
"ws130",2009-09-14,0.8119,2009,9
"ws130",2009-09-30,0.7745,2009,9
"ws130",2009-10-16,0.7412,2009,10
"ws130",2009-11-01,0.64,2009,11
"ws130",2009-11-17,0.6993,2009,11
"ws130",2009-12-03,0.6804,2009,12
"ws130",2009-12-19,0.5744,2009,12
"ws130",2010-01-01,0.1749,2010,1
"ws130",2010-01-17,0.5612,2010,1
"ws130",2010-02-02,0.4712,2010,2
"ws130",2010-02-18,0.4578,2010,2
"ws130",2010-03-06,0.4846,2010,3
"ws130",2010-03-22,0.4415,2010,3
"ws130",2010-04-07,0.446,2010,4
"ws130",2010-04-23,0.4667,2010,4
"ws130",2010-05-09,0.4331,2010,5
"ws130",2010-05-25,0.5087,2010,5
"ws130",2010-06-10,0.6104,2010,6
"ws130",2010-06-26,0.1936,2010,6
"ws130",2010-07-12,0.255,2010,7
"ws130",2010-07-28,0.4486,2010,7
"ws130",2010-08-13,0.3259,2010,8
"ws130",2010-08-29,0.4877,2010,8
"ws130",2010-09-14,0.685,2010,9
"ws130",2010-09-30,0.7007,2010,9
"ws130",2010-10-16,0.6936,2010,10
"ws130",2010-11-01,0.5834,2010,11
"ws130",2010-11-17,0.5273,2010,11
"ws130",2010-12-03,0.4736,2010,12
"ws130",2010-12-19,0.447,2010,12
"ws130",2011-01-01,0.4505,2011,1
"ws130",2011-01-17,0.3993,2011,1
"ws130",2011-02-02,0.3493,2011,2
"ws130",2011-02-18,0.3261,2011,2
"ws130",2011-03-06,0.3243,2011,3
"ws130",2011-03-22,0.3392,2011,3
"ws130",2011-04-07,0.3228,2011,4
"ws130",2011-04-23,0.3509,2011,4
"ws130",2011-05-09,0.4208,2011,5
"ws130",2011-05-25,0.4246,2011,5
"ws130",2011-06-10,0.4337,2011,6
"ws130",2011-06-26,0.4767,2011,6
"ws130",2011-07-12,0.6567,2011,7
"ws130",2011-07-28,0.7278,2011,7
"ws130",2011-08-13,0.627,2011,8
"ws130",2011-08-29,0.6797,2011,8
"ws130",2011-09-14,0.6603,2011,9
"ws130",2011-09-30,0.4561,2011,9
"ws130",2011-10-16,0.664,2011,10
"ws130",2011-11-01,0.6506,2011,11
"ws130",2011-11-17,0.6028,2011,11
"ws130",2011-12-03,0.6,2011,12
"ws130",2011-12-19,0.5227,2011,12
"ws130",2012-01-01,0.4864,2012,1
"ws130",2012-01-17,0.4015,2012,1
"ws130",2012-02-02,0.4324,2012,2
"ws130",2012-02-18,0.478,2012,2
"ws130",2012-03-05,0.4264,2012,3
"ws130",2012-03-21,0.3756,2012,3
"ws130",2012-04-06,0.3732,2012,4
"ws130",2012-04-22,0.3669,2012,4
"ws130",2012-05-08,0.3959,2012,5
"ws130",2012-05-24,0.4398,2012,5
"ws130",2012-06-09,0.3876,2012,6
"ws130",2012-06-25,0.4353,2012,6
"ws130",2012-07-11,0.6342,2012,7
"ws130",2012-07-27,0.6287,2012,7
"ws130",2012-08-12,0.6267,2012,8
"ws130",2012-08-28,0.4087,2012,8
"ws130",2012-09-13,0.7251,2012,9
"ws130",2012-09-29,0.7624,2012,9
"ws130",2012-10-15,0.7272,2012,10
"ws130",2012-10-31,0.7195,2012,10
"ws130",2012-11-16,0.674,2012,11
"ws130",2012-12-02,0.5989,2012,12
"ws130",2012-12-18,0.4686,2012,12
"ws131",2001-01-01,0.6952,2001,1
"ws131",2001-01-17,0.7293,2001,1
"ws131",2001-02-02,0.6931,2001,2
"ws131",2001-02-18,0.7192,2001,2
"ws131",2001-03-06,0.7167,2001,3
"ws131",2001-03-22,0.7011,2001,3
"ws131",2001-04-07,0.617,2001,4
"ws131",2001-04-23,0.8084,2001,4
"ws131",2001-05-09,0.5813,2001,5
"ws131",2001-05-25,0.8108,2001,5
"ws131",2001-06-10,0.794,2001,6
"ws131",2001-06-26,0.8576,2001,6
"ws131",2001-07-12,0.7705,2001,7
"ws131",2001-07-28,0.8065,2001,7
"ws131",2001-08-13,0.7844,2001,8
"ws131",2001-08-29,0.84,2001,8
"ws131",2001-09-14,0.8018,2001,9
"ws131",2001-09-30,0.8356,2001,9
"ws131",2001-10-16,0.8396,2001,10
"ws131",2001-11-01,0.8124,2001,11
"ws131",2001-11-17,0.8244,2001,11
"ws131",2001-12-03,0.8044,2001,12
"ws131",2001-12-19,0.7948,2001,12
"ws131",2002-01-01,0.8101,2002,1
"ws131",2002-01-17,0.7864,2002,1
"ws131",2002-02-02,0.6247,2002,2
"ws131",2002-02-18,0.7623,2002,2
"ws131",2002-03-06,0.8312,2002,3
"ws131",2002-03-22,0.6771,2002,3
"ws131",2002-04-07,0.7113,2002,4
"ws131",2002-04-23,0.7629,2002,4
"ws131",2002-05-09,0.7542,2002,5
"ws131",2002-05-25,0.5701,2002,5
"ws131",2002-06-10,0.84,2002,6
"ws131",2002-06-26,0.8057,2002,6
"ws131",2002-07-12,0.7901,2002,7
"ws131",2002-07-28,0.7963,2002,7
"ws131",2002-08-13,0.8066,2002,8
"ws131",2002-08-29,0.7968,2002,8
"ws131",2002-09-14,0.4743,2002,9
"ws131",2002-09-30,0.8277,2002,9
"ws131",2002-10-16,0.8507,2002,10
"ws131",2002-11-01,0.857,2002,11
"ws131",2002-11-17,0.8282,2002,11
"ws131",2002-12-03,0.8028,2002,12
"ws131",2002-12-19,0.7961,2002,12
"ws131",2003-01-01,0.801,2003,1
"ws131",2003-01-17,0.7755,2003,1
"ws131",2003-02-02,0.7606,2003,2
"ws131",2003-02-18,0.7323,2003,2
"ws131",2003-03-06,0.7641,2003,3
"ws131",2003-03-22,0.7815,2003,3
"ws131",2003-04-07,0.7899,2003,4
"ws131",2003-04-23,0.7681,2003,4
"ws131",2003-05-09,0.6483,2003,5
"ws131",2003-05-25,0.2234,2003,5
"ws131",2003-06-10,0.3305,2003,6
"ws131",2003-06-26,0.8473,2003,6
"ws131",2003-07-12,0.8197,2003,7
"ws131",2003-07-28,0.7851,2003,7
"ws131",2003-08-13,0.8041,2003,8
"ws131",2003-08-29,0.8765,2003,8
"ws131",2003-09-14,0.5655,2003,9
"ws131",2003-09-30,0.6848,2003,9
"ws131",2003-10-16,0.7972,2003,10
"ws131",2003-11-01,0.8179,2003,11
"ws131",2003-11-17,0.7951,2003,11
"ws131",2003-12-03,0.778,2003,12
"ws131",2003-12-19,0.7667,2003,12
"ws131",2004-01-01,0.7743,2004,1
"ws131",2004-01-17,0.7447,2004,1
"ws131",2004-02-02,0.7264,2004,2
"ws131",2004-02-18,0.6695,2004,2
"ws131",2004-03-05,0.743,2004,3
"ws131",2004-03-21,0.6541,2004,3
"ws131",2004-04-06,0.7718,2004,4
"ws131",2004-04-22,0.7459,2004,4
"ws131",2004-05-08,0.8091,2004,5
"ws131",2004-05-24,0.8382,2004,5
"ws131",2004-06-09,0.8227,2004,6
"ws131",2004-06-25,0.8356,2004,6
"ws131",2004-07-11,0.8051,2004,7
"ws131",2004-07-27,0.7212,2004,7
"ws131",2004-08-12,0.6801,2004,8
"ws131",2004-08-28,0.8192,2004,8
"ws131",2004-09-13,0.3077,2004,9
"ws131",2004-09-29,0.812,2004,9
"ws131",2004-10-15,0.7909,2004,10
"ws131",2004-10-31,0.814,2004,10
"ws131",2004-11-16,0.7431,2004,11
"ws131",2004-12-02,0.7917,2004,12
"ws131",2004-12-18,0.7393,2004,12
"ws131",2005-01-01,0.7698,2005,1
"ws131",2005-01-17,0.7543,2005,1
"ws131",2005-02-02,0.7836,2005,2
"ws131",2005-02-18,0.7451,2005,2
"ws131",2005-03-06,0.7578,2005,3
"ws131",2005-03-22,0.7127,2005,3
"ws131",2005-04-07,0.7084,2005,4
"ws131",2005-04-23,0.7826,2005,4
"ws131",2005-05-09,0.7713,2005,5
"ws131",2005-05-25,0.7644,2005,5
"ws131",2005-06-10,0.8188,2005,6
"ws131",2005-06-26,0.8281,2005,6
"ws131",2005-07-12,0.8271,2005,7
"ws131",2005-07-28,0.8328,2005,7
"ws131",2005-08-13,0.7278,2005,8
"ws131",2005-08-29,0.7954,2005,8
"ws131",2005-09-14,0.6326,2005,9
"ws131",2005-09-30,0.7848,2005,9
"ws131",2005-10-16,0.815,2005,10
"ws131",2005-11-01,0.803,2005,11
"ws131",2005-11-17,0.784,2005,11
"ws131",2005-12-03,0.765,2005,12
"ws131",2005-12-19,0.7937,2005,12
"ws131",2006-01-01,0.7644,2006,1
"ws131",2006-01-17,0.7853,2006,1
"ws131",2006-02-02,0.7488,2006,2
"ws131",2006-02-18,0.751,2006,2
"ws131",2006-03-06,0.7426,2006,3
"ws131",2006-03-22,0.6306,2006,3
"ws131",2006-04-07,0.7832,2006,4
"ws131",2006-04-23,0.4885,2006,4
"ws131",2006-05-09,0.7679,2006,5
"ws131",2006-05-25,0.7139,2006,5
"ws131",2006-06-10,0.5558,2006,6
"ws131",2006-06-26,0.8339,2006,6
"ws131",2006-07-12,0.8231,2006,7
"ws131",2006-07-28,0.7711,2006,7
"ws131",2006-08-13,0.7586,2006,8
"ws131",2006-08-29,0.706,2006,8
"ws131",2006-09-14,0.721,2006,9
"ws131",2006-09-30,0.8528,2006,9
"ws131",2006-10-16,0.7781,2006,10
"ws131",2006-11-01,0.8681,2006,11
"ws131",2006-11-17,0.8455,2006,11
"ws131",2006-12-03,0.784,2006,12
"ws131",2006-12-19,0.7316,2006,12
"ws131",2007-01-01,0.7841,2007,1
"ws131",2007-01-17,0.731,2007,1
"ws131",2007-02-02,0.745,2007,2
"ws131",2007-02-18,0.7139,2007,2
"ws131",2007-03-06,0.7731,2007,3
"ws131",2007-03-22,0.7517,2007,3
"ws131",2007-04-07,0.786,2007,4
"ws131",2007-04-23,0.7829,2007,4
"ws131",2007-05-09,0.7836,2007,5
"ws131",2007-05-25,0.587,2007,5
"ws131",2007-06-10,0.728,2007,6
"ws131",2007-06-26,0.8506,2007,6
"ws131",2007-07-12,0.7398,2007,7
"ws131",2007-07-28,0.7983,2007,7
"ws131",2007-08-13,0.7116,2007,8
"ws131",2007-08-29,0.8014,2007,8
"ws131",2007-09-14,0.8533,2007,9
"ws131",2007-09-30,0.8074,2007,9
"ws131",2007-10-16,0.8259,2007,10
"ws131",2007-11-01,0.8439,2007,11
"ws131",2007-11-17,0.7983,2007,11
"ws131",2007-12-03,0.7667,2007,12
"ws131",2007-12-19,0.8058,2007,12
"ws131",2008-01-01,0.749,2008,1
"ws131",2008-01-17,0.7494,2008,1
"ws131",2008-02-02,0.7593,2008,2
"ws131",2008-02-18,0.764,2008,2
"ws131",2008-03-05,0.744,2008,3
"ws131",2008-03-21,0.7878,2008,3
"ws131",2008-04-06,0.7857,2008,4
"ws131",2008-04-22,0.7392,2008,4
"ws131",2008-05-08,0.7733,2008,5
"ws131",2008-05-24,0.7832,2008,5
"ws131",2008-06-09,0.8151,2008,6
"ws131",2008-06-25,0.2681,2008,6
"ws131",2008-07-11,0.799,2008,7
"ws131",2008-07-27,0.7493,2008,7
"ws131",2008-08-12,0.8066,2008,8
"ws131",2008-08-28,0.7081,2008,8
"ws131",2008-09-13,0.841,2008,9
"ws131",2008-09-29,0.6192,2008,9
"ws131",2008-10-15,0.8324,2008,10
"ws131",2008-10-31,0.8377,2008,10
"ws131",2008-11-16,0.7952,2008,11
"ws131",2008-12-02,0.7837,2008,12
"ws131",2008-12-18,0.7429,2008,12
"ws131",2009-01-01,0.7744,2009,1
"ws131",2009-01-17,0.7557,2009,1
"ws131",2009-02-02,0.728,2009,2
"ws131",2009-02-18,0.7354,2009,2
"ws131",2009-03-06,0.7041,2009,3
"ws131",2009-03-22,0.6156,2009,3
"ws131",2009-04-07,0.6587,2009,4
"ws131",2009-04-23,0.7797,2009,4
"ws131",2009-05-09,0.8192,2009,5
"ws131",2009-05-25,0.7833,2009,5
"ws131",2009-06-10,0.7443,2009,6
"ws131",2009-06-26,0.718,2009,6
"ws131",2009-07-12,0.803,2009,7
"ws131",2009-07-28,0.8224,2009,7
"ws131",2009-08-13,0.796,2009,8
"ws131",2009-08-29,0.8223,2009,8
"ws131",2009-09-14,0.9308,2009,9
"ws131",2009-09-30,0.8413,2009,9
"ws131",2009-10-16,0.8168,2009,10
"ws131",2009-11-01,0.8377,2009,11
"ws131",2009-11-17,0.7849,2009,11
"ws131",2009-12-03,0.7986,2009,12
"ws131",2009-12-19,0.8068,2009,12
"ws131",2010-01-01,0.7749,2010,1
"ws131",2010-01-17,0.773,2010,1
"ws131",2010-02-02,0.7696,2010,2
"ws131",2010-02-18,0.7912,2010,2
"ws131",2010-03-06,0.8031,2010,3
"ws131",2010-03-22,0.7841,2010,3
"ws131",2010-04-07,0.8056,2010,4
"ws131",2010-04-23,0.6543,2010,4
"ws131",2010-05-09,0.6684,2010,5
"ws131",2010-05-25,0.7763,2010,5
"ws131",2010-06-10,0.8051,2010,6
"ws131",2010-06-26,0.8427,2010,6
"ws131",2010-07-12,0.4864,2010,7
"ws131",2010-07-28,0.6468,2010,7
"ws131",2010-08-13,0.6424,2010,8
"ws131",2010-08-29,0.8825,2010,8
"ws131",2010-09-14,0.8509,2010,9
"ws131",2010-09-30,0.8727,2010,9
"ws131",2010-10-16,0.8168,2010,10
"ws131",2010-11-01,0.8344,2010,11
"ws131",2010-11-17,0.8584,2010,11
"ws131",2010-12-03,0.7813,2010,12
"ws131",2010-12-19,0.7553,2010,12
"ws131",2011-01-01,0.7295,2011,1
"ws131",2011-01-17,0.7204,2011,1
"ws131",2011-02-02,0.7387,2011,2
"ws131",2011-02-18,0.7202,2011,2
"ws131",2011-03-06,0.8262,2011,3
"ws131",2011-03-22,0.7437,2011,3
"ws131",2011-04-07,0.786,2011,4
"ws131",2011-04-23,0.8008,2011,4
"ws131",2011-05-09,0.8373,2011,5
"ws131",2011-05-25,0.8196,2011,5
"ws131",2011-06-10,0.7435,2011,6
"ws131",2011-06-26,0.4026,2011,6
"ws131",2011-07-12,0.8145,2011,7
"ws131",2011-07-28,0.889,2011,7
"ws131",2011-08-13,0.8231,2011,8
"ws131",2011-08-29,0.2245,2011,8
"ws131",2011-09-14,0.795,2011,9
"ws131",2011-09-30,0.2816,2011,9
"ws131",2011-10-16,0.848,2011,10
"ws131",2011-11-01,0.8538,2011,11
"ws131",2011-11-17,0.8286,2011,11
"ws131",2011-12-03,0.7978,2011,12
"ws131",2011-12-19,0.7718,2011,12
"ws131",2012-01-01,0.772,2012,1
"ws131",2012-01-17,0.7855,2012,1
"ws131",2012-02-02,0.8246,2012,2
"ws131",2012-02-18,0.8195,2012,2
"ws131",2012-03-05,0.8107,2012,3
"ws131",2012-03-21,0.7763,2012,3
"ws131",2012-04-06,0.8401,2012,4
"ws131",2012-04-22,0.7862,2012,4
"ws131",2012-05-08,0.8192,2012,5
"ws131",2012-05-24,0.8646,2012,5
"ws131",2012-06-09,0.8277,2012,6
"ws131",2012-06-25,0.8333,2012,6
"ws131",2012-07-11,0.8387,2012,7
"ws131",2012-07-27,0.8782,2012,7
"ws131",2012-08-12,0.7796,2012,8
"ws131",2012-08-28,0.8607,2012,8
"ws131",2012-09-13,0.8252,2012,9
"ws131",2012-09-29,0.87,2012,9
"ws131",2012-10-15,0.8507,2012,10
"ws131",2012-10-31,0.8531,2012,10
"ws131",2012-11-16,0.788,2012,11
"ws131",2012-12-02,0.8045,2012,12
"ws131",2012-12-18,0.7881,2012,12
"ws132",2001-01-01,0.7695,2001,1
"ws132",2001-01-17,0.6152,2001,1
"ws132",2001-02-02,0.7532,2001,2
"ws132",2001-02-18,0.7199,2001,2
"ws132",2001-03-06,0.6606,2001,3
"ws132",2001-03-22,0.7076,2001,3
"ws132",2001-04-07,0.7564,2001,4
"ws132",2001-04-23,0.7373,2001,4
"ws132",2001-05-09,0.7923,2001,5
"ws132",2001-05-25,0.7413,2001,5
"ws132",2001-06-10,0.5592,2001,6
"ws132",2001-06-26,0.7973,2001,6
"ws132",2001-07-12,0.7544,2001,7
"ws132",2001-07-28,0.731,2001,7
"ws132",2001-08-13,0.7906,2001,8
"ws132",2001-08-29,0.7653,2001,8
"ws132",2001-09-14,0.791,2001,9
"ws132",2001-09-30,0.8239,2001,9
"ws132",2001-10-16,0.8429,2001,10
"ws132",2001-11-01,0.778,2001,11
"ws132",2001-11-17,0.7914,2001,11
"ws132",2001-12-03,0.6397,2001,12
"ws132",2001-12-19,0.7263,2001,12
"ws132",2002-01-01,0.7616,2002,1
"ws132",2002-01-17,0.6933,2002,1
"ws132",2002-02-02,0.6623,2002,2
"ws132",2002-02-18,0.6647,2002,2
"ws132",2002-03-06,0.6876,2002,3
"ws132",2002-03-22,0.6968,2002,3
"ws132",2002-04-07,0.7095,2002,4
"ws132",2002-04-23,0.7482,2002,4
"ws132",2002-05-09,0.7615,2002,5
"ws132",2002-05-25,0.7565,2002,5
"ws132",2002-06-10,0.8068,2002,6
"ws132",2002-06-26,0.7829,2002,6
"ws132",2002-07-12,0.6361,2002,7
"ws132",2002-07-28,0.8055,2002,7
"ws132",2002-08-13,0.8094,2002,8
"ws132",2002-08-29,0.759,2002,8
"ws132",2002-09-14,0.7663,2002,9
"ws132",2002-09-30,0.8002,2002,9
"ws132",2002-10-16,0.827,2002,10
"ws132",2002-11-01,0.8174,2002,11
"ws132",2002-11-17,0.7496,2002,11
"ws132",2002-12-03,0.7459,2002,12
"ws132",2002-12-19,0.7331,2002,12
"ws132",2003-01-01,0.6428,2003,1
"ws132",2003-01-17,0.7427,2003,1
"ws132",2003-02-02,0.7377,2003,2
"ws132",2003-02-18,0.7082,2003,2
"ws132",2003-03-06,0.673,2003,3
"ws132",2003-03-22,0.7264,2003,3
"ws132",2003-04-07,0.763,2003,4
"ws132",2003-04-23,0.7517,2003,4
"ws132",2003-05-09,0.6575,2003,5
"ws132",2003-05-25,0.6898,2003,5
"ws132",2003-06-10,0.7754,2003,6
"ws132",2003-06-26,0.7748,2003,6
"ws132",2003-07-12,0.8145,2003,7
"ws132",2003-07-28,0.7968,2003,7
"ws132",2003-08-13,0.7976,2003,8
"ws132",2003-08-29,0.7338,2003,8
"ws132",2003-09-14,0.8044,2003,9
"ws132",2003-09-30,0.6508,2003,9
"ws132",2003-10-16,0.8085,2003,10
"ws132",2003-11-01,0.7279,2003,11
"ws132",2003-11-17,0.8007,2003,11
"ws132",2003-12-03,0.7762,2003,12
"ws132",2003-12-19,0.6267,2003,12
"ws132",2004-01-01,0.7217,2004,1
"ws132",2004-01-17,0.6578,2004,1
"ws132",2004-02-02,0.7458,2004,2
"ws132",2004-02-18,0.6728,2004,2
"ws132",2004-03-05,0.6645,2004,3
"ws132",2004-03-21,0.7085,2004,3
"ws132",2004-04-06,0.7504,2004,4
"ws132",2004-04-22,0.781,2004,4
"ws132",2004-05-08,0.8198,2004,5
"ws132",2004-05-24,0.7858,2004,5
"ws132",2004-06-09,0.8545,2004,6
"ws132",2004-06-25,0.7302,2004,6
"ws132",2004-07-11,0.7841,2004,7
"ws132",2004-07-27,0.7552,2004,7
"ws132",2004-08-12,0.8277,2004,8
"ws132",2004-08-28,0.7493,2004,8
"ws132",2004-09-13,0.7432,2004,9
"ws132",2004-09-29,0.773,2004,9
"ws132",2004-10-15,0.7802,2004,10
"ws132",2004-10-31,0.7938,2004,10
"ws132",2004-11-16,0.7672,2004,11
"ws132",2004-12-02,0.6188,2004,12
"ws132",2004-12-18,0.73,2004,12
"ws132",2005-01-01,0.6785,2005,1
"ws132",2005-01-17,0.6917,2005,1
"ws132",2005-02-02,0.6485,2005,2
"ws132",2005-02-18,0.6682,2005,2
"ws132",2005-03-06,0.5784,2005,3
"ws132",2005-03-22,0.6213,2005,3
"ws132",2005-04-07,0.6869,2005,4
"ws132",2005-04-23,0.7505,2005,4
"ws132",2005-05-09,0.7516,2005,5
"ws132",2005-05-25,0.7591,2005,5
"ws132",2005-06-10,0.6122,2005,6
"ws132",2005-06-26,0.7982,2005,6
"ws132",2005-07-12,0.7648,2005,7
"ws132",2005-07-28,0.7692,2005,7
"ws132",2005-08-13,0.8352,2005,8
"ws132",2005-08-29,0.8025,2005,8
"ws132",2005-09-14,0.8165,2005,9
"ws132",2005-09-30,0.8037,2005,9
"ws132",2005-10-16,0.845,2005,10
"ws132",2005-11-01,0.7886,2005,11
"ws132",2005-11-17,0.8218,2005,11
"ws132",2005-12-03,0.7271,2005,12
"ws132",2005-12-19,0.6931,2005,12
"ws132",2006-01-01,0.6931,2006,1
"ws132",2006-01-17,0.6968,2006,1
"ws132",2006-02-02,0.6994,2006,2
"ws132",2006-02-18,0.7492,2006,2
"ws132",2006-03-06,0.7169,2006,3
"ws132",2006-03-22,0.7107,2006,3
"ws132",2006-04-07,0.6735,2006,4
"ws132",2006-04-23,0.7309,2006,4
"ws132",2006-05-09,0.794,2006,5
"ws132",2006-05-25,0.7635,2006,5
"ws132",2006-06-10,0.7742,2006,6
"ws132",2006-06-26,0.8033,2006,6
"ws132",2006-07-12,0.7684,2006,7
"ws132",2006-07-28,0.7849,2006,7
"ws132",2006-08-13,0.7092,2006,8
"ws132",2006-08-29,0.8085,2006,8
"ws132",2006-09-14,0.8097,2006,9
"ws132",2006-09-30,0.7934,2006,9
"ws132",2006-10-16,0.7831,2006,10
"ws132",2006-11-01,0.6935,2006,11
"ws132",2006-11-17,0.762,2006,11
"ws132",2006-12-03,0.7152,2006,12
"ws132",2006-12-19,0.7285,2006,12
"ws132",2007-01-01,0.7346,2007,1
"ws132",2007-01-17,0.722,2007,1
"ws132",2007-02-02,0.7313,2007,2
"ws132",2007-02-18,0.6892,2007,2
"ws132",2007-03-06,0.6764,2007,3
"ws132",2007-03-22,0.7626,2007,3
"ws132",2007-04-07,0.7681,2007,4
"ws132",2007-04-23,0.7855,2007,4
"ws132",2007-05-09,0.8225,2007,5
"ws132",2007-05-25,0.7237,2007,5
"ws132",2007-06-10,0.7969,2007,6
"ws132",2007-06-26,0.7055,2007,6
"ws132",2007-07-12,0.7533,2007,7
"ws132",2007-07-28,0.7747,2007,7
"ws132",2007-08-13,0.7374,2007,8
"ws132",2007-08-29,0.7965,2007,8
"ws132",2007-09-14,0.7786,2007,9
"ws132",2007-09-30,0.7983,2007,9
"ws132",2007-10-16,0.7971,2007,10
"ws132",2007-11-01,0.7914,2007,11
"ws132",2007-11-17,0.7637,2007,11
"ws132",2007-12-03,0.7685,2007,12
"ws132",2007-12-19,0.7244,2007,12
"ws132",2008-01-01,0.7906,2008,1
"ws132",2008-01-17,0.7481,2008,1
"ws132",2008-02-02,0.7182,2008,2
"ws132",2008-02-18,0.6827,2008,2
"ws132",2008-03-05,0.6621,2008,3
"ws132",2008-03-21,0.6863,2008,3
"ws132",2008-04-06,0.7266,2008,4
"ws132",2008-04-22,0.6641,2008,4
"ws132",2008-05-08,0.774,2008,5
"ws132",2008-05-24,0.6793,2008,5
"ws132",2008-06-09,0.739,2008,6
"ws132",2008-06-25,0.7286,2008,6
"ws132",2008-07-11,0.7625,2008,7
"ws132",2008-07-27,0.8389,2008,7
"ws132",2008-08-12,0.8524,2008,8
"ws132",2008-08-28,0.8221,2008,8
"ws132",2008-09-13,0.3729,2008,9
"ws132",2008-09-29,0.8399,2008,9
"ws132",2008-10-15,0.825,2008,10
"ws132",2008-10-31,0.7892,2008,10
"ws132",2008-11-16,0.7433,2008,11
"ws132",2008-12-02,0.7491,2008,12
"ws132",2008-12-18,0.7448,2008,12
"ws132",2009-01-01,0.7448,2009,1
"ws132",2009-01-17,0.7517,2009,1
"ws132",2009-02-02,0.6749,2009,2
"ws132",2009-02-18,0.6835,2009,2
"ws132",2009-03-06,0.7035,2009,3
"ws132",2009-03-22,0.6844,2009,3
"ws132",2009-04-07,0.7608,2009,4
"ws132",2009-04-23,0.6808,2009,4
"ws132",2009-05-09,0.7188,2009,5
"ws132",2009-05-25,0.7836,2009,5
"ws132",2009-06-10,0.7435,2009,6
"ws132",2009-06-26,0.7587,2009,6
"ws132",2009-07-12,0.75,2009,7
"ws132",2009-07-28,0.8051,2009,7
"ws132",2009-08-13,0.7801,2009,8
"ws132",2009-08-29,0.7793,2009,8
"ws132",2009-09-14,0.6991,2009,9
"ws132",2009-09-30,0.7819,2009,9
"ws132",2009-10-16,0.7509,2009,10
"ws132",2009-11-01,0.8258,2009,11
"ws132",2009-11-17,0.7888,2009,11
"ws132",2009-12-03,0.7702,2009,12
"ws132",2009-12-19,0.7407,2009,12
"ws132",2010-01-01,0.2581,2010,1
"ws132",2010-01-17,0.7285,2010,1
"ws132",2010-02-02,0.7221,2010,2
"ws132",2010-02-18,0.7065,2010,2
"ws132",2010-03-06,0.6742,2010,3
"ws132",2010-03-22,0.6881,2010,3
"ws132",2010-04-07,0.7702,2010,4
"ws132",2010-04-23,0.754,2010,4
"ws132",2010-05-09,0.7344,2010,5
"ws132",2010-05-25,0.7701,2010,5
"ws132",2010-06-10,0.6861,2010,6
"ws132",2010-06-26,0.7609,2010,6
"ws132",2010-07-12,0.8069,2010,7
"ws132",2010-07-28,0.8274,2010,7
"ws132",2010-08-13,0.829,2010,8
"ws132",2010-08-29,0.8669,2010,8
"ws132",2010-09-14,0.7856,2010,9
"ws132",2010-09-30,0.8305,2010,9
"ws132",2010-10-16,0.8225,2010,10
"ws132",2010-11-01,0.7717,2010,11
"ws132",2010-11-17,0.7777,2010,11
"ws132",2010-12-03,0.6901,2010,12
"ws132",2010-12-19,0.7351,2010,12
"ws132",2011-01-01,0.6707,2011,1
"ws132",2011-01-17,0.6889,2011,1
"ws132",2011-02-02,0.6886,2011,2
"ws132",2011-02-18,0.6821,2011,2
"ws132",2011-03-06,0.6955,2011,3
"ws132",2011-03-22,0.6843,2011,3
"ws132",2011-04-07,0.7329,2011,4
"ws132",2011-04-23,0.7303,2011,4
"ws132",2011-05-09,0.7547,2011,5
"ws132",2011-05-25,0.7627,2011,5
"ws132",2011-06-10,0.694,2011,6
"ws132",2011-06-26,0.6223,2011,6
"ws132",2011-07-12,0.779,2011,7
"ws132",2011-07-28,0.86,2011,7
"ws132",2011-08-13,0.7858,2011,8
"ws132",2011-08-29,0.7711,2011,8
"ws132",2011-09-14,0.7831,2011,9
"ws132",2011-09-30,0.7785,2011,9
"ws132",2011-10-16,0.8267,2011,10
"ws132",2011-11-01,0.7714,2011,11
"ws132",2011-11-17,0.7946,2011,11
"ws132",2011-12-03,0.7765,2011,12
"ws132",2011-12-19,0.7376,2011,12
"ws132",2012-01-01,0.7546,2012,1
"ws132",2012-01-17,0.6921,2012,1
"ws132",2012-02-02,0.7469,2012,2
"ws132",2012-02-18,0.7068,2012,2
"ws132",2012-03-05,0.6449,2012,3
"ws132",2012-03-21,0.7649,2012,3
"ws132",2012-04-06,0.7541,2012,4
"ws132",2012-04-22,0.7775,2012,4
"ws132",2012-05-08,0.7002,2012,5
"ws132",2012-05-24,0.7713,2012,5
"ws132",2012-06-09,0.7537,2012,6
"ws132",2012-06-25,0.8065,2012,6
"ws132",2012-07-11,0.8053,2012,7
"ws132",2012-07-27,0.7885,2012,7
"ws132",2012-08-12,0.8141,2012,8
"ws132",2012-08-28,0.8292,2012,8
"ws132",2012-09-13,0.815,2012,9
"ws132",2012-09-29,0.7605,2012,9
"ws132",2012-10-15,0.7919,2012,10
"ws132",2012-10-31,0.7403,2012,10
"ws132",2012-11-16,0.8021,2012,11
"ws132",2012-12-02,0.7876,2012,12
"ws132",2012-12-18,0.7599,2012,12
"ws133",2001-01-01,0.3535,2001,1
"ws133",2001-01-17,0.3185,2001,1
"ws133",2001-02-02,0.2956,2001,2
